Comuna;Link;Tipo_Vivienda;Valor_CLP;N_Habitaciones;N_Baños;N_Estacionamientos;Total_Superficie_M2;Superficie_Construida_M2;Valor_UF;Dirección;Quién_Vende;Corredor
Quilicura;https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/el-tamarugo-537/2453247;Casa;42900000;2;1;2;70;52;1.489;Quilicura, El Tamarugo 537;N Publicidad y Asesorias SpA;N Publicidad y Asesorias SpA
Quilicura;https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/casa-en-villa-san-ignacio-de-loyola/3735730;Casa;55267200;2;1;0;65;65;1.919;Quilicura, Casa en Villa San Ignacio de Loyola;Armacima LImitada;Armacima Propiedades
Quilicura;https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/lo-marcoletavii-de-linea/1850484;Casa;98000000;3;2;0;120;80;3.403;Quilicura, Lo marcoleta/vii de linea;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Quilicura;https://chilepropiedades.cl/ver-publicacion/venta-usada/quilicura/casa/rio-cachapoal-759/3583769;Casa;52500000;3;1;1;68;70;1.823;Quilicura, Rio Cachapoal 759;Casas en Chile;Vende Dueño/a
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/dr-hector-lehuede-2252/3584807;Casa;170000000;4;1;1;350;200;5.902;Quinta Normal, Dr Héctor Lehuedé 2252;Amparo Canales Bustos;Vende Dueño/a
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/carrascalraul-dennis/2981504;Casa;57300000;2;2;0;58;54;1.989;Quinta Normal, Carrascal/raul dennis;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/casa-2-pisos-cercana-a-estacion-metro-gruta-de-lourdes/3353088;Casa;100000000;7;2;0;240;150;3.472;Quinta Normal, Casa 2 Pisos cercana a Estación metro Gruta de Lourdes;Corretajes Prosal Ltda.;Corretajes Prosal
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/avenida-carrascal/3700801;Casa;90000000;4;2;2;200;123;3.125;Quinta Normal, Avenida Carrascal;Cristian Tapia;Vende Dueño/a
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/venus-1483/3590883;Casa;180000000;4;2;4;400;236;6.250;Quinta Normal, Venus 1483;fabricio flavio bello lorenzetti;rosario andrade avendaño
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/casa-2-pisos-y-galpon-lo-ampuero/3545091;Casa;175000000;3;2;0;455;389;6.076;Quinta Normal, Casa 2 Pisos y Galpón. Lo Ampuero;Corretajes Prosal Ltda.;Corretajes Prosal
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/carrascallo-espinoza/1007205;Casa;400000000;5;2;0;1632;381;13.888;Quinta Normal, Carrascal/Lo Espinoza;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/mapocho/3714014;Casa;65000000;3;1;0;218;218;2.257;Quinta Normal, Mapocho;Constanza poblete;Vende Dueño/a
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/victor-hugo-2421/3729787;Casa;350000000;5;2;8;1000;100;12.152;Quinta Normal, Víctor Hugo 2421;Jacqueline Catalan Molina;Vende Dueño/a
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/quinta-normal-region-metropolitana/3072685;Casa;140000000;4;2;2;380;200;4.861;;Daniela Parrau Vargas;Vende Dueño/a
Quinta Normal;https://chilepropiedades.cl/ver-publicacion/venta-usada/quinta-normal/casa/casa-de-1-piso-en-pobl-barea/3693744;Casa;65000000;3;1;0;168;112;2.257;Quinta Normal, Casa de 1 Piso en Pobl. Barea;Corretajes Prosal Ltda.;Corretajes Prosal
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/propiedad-apta-para-uso-industrial-bodegaje-taller-yo-residencial/3429129;Casa;450000000;0;0;0;0;0;15.624;Recoleta, Propiedad apta para uso Industrial, Bodegaje, Taller y/o Residencial.;Corretajes Prosal Ltda.;Corretajes Prosal
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/pintor-fosa-calderon-2745/3478076;Casa;70000000;3;1;0;200;150;2.430;Recoleta, Pintor fosa Calderón 2745;Rodrigo Alejandro martinez Saldivia;Vende Dueño/a
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/av-mexicoav-el-salto/3605420;Casa;137000000;6;2;0;214;140;4.757;Recoleta, Av méxico/av el salto;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/recoletarengifo/986652;Casa;157000000;3;1;0;262;90;5.451;Recoleta, Recoleta/Rengifo;Felipe Acosta Propiedades Peñalolén;Procasa Felipe Acosta Propiedades Peñalolén
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/magnolias/2867701;Casa;155000000;3;1;2;320;160;5.382;Recoleta, Magnolias;SGQ PROPIEDADES;Sgq Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/maria-eugeniazapadores/3131551;Casa;145000000;3;4;0;302;192;5.034;Recoleta, Maria eugenia/zapadores;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/avenida-peruvaldivieso/2716913;Casa;371520000;4;3;0;465;260;12.900;Recoleta, Avenida Perú/Valdivieso;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/av-el-saltodoctor-ostomol/3474706;Casa;113000000;3;1;0;146;83;3.923;Recoleta, Av. El Salto/Doctor Ostomol;Aleida Lama Propiedades;Aleida Lama Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/mexico/2708146;Casa;425000000;5;3;8;760;176;14.756;Recoleta, México;Guillermo Bravo Zarate;Guillermo Bravo Zarate
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/santa-analos-zapadores/3478305;Casa;100000000;1;1;0;240;85;3.472;Recoleta, Santa Ana/Los Zapadores;Aleida Lama Propiedades;Aleida Lama Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/avenida-valdivieso/3710398;Casa;80000000;5;2;0;220;220;2.778;Recoleta, Avenida Valdivieso;Alessandro Matteucci Cajas;Alessandro Matteucci Cajas
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/av-recoletaav-einstein/2897926;Casa;354240000;5;3;0;558;228;12.300;Recoleta, Av recoleta/av. Einstein;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/casa-de-1-piso-en-las-brisas/3693786;Casa;70000000;3;1;0;250;100;2.430;Recoleta, Casa de 1 Piso en Las Brisas;Corretajes Prosal Ltda.;Corretajes Prosal
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/metro-zapadoresleoncio-villablanca/3686233;Casa;120000000;3;2;0;162;122;4.166;Recoleta, Metro Zapadores/Leoncio Villablanca;Evaristo Lillo;Evaristo Lillo
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/3-de-noviembre/2194808;Casa;302400000;4;3;8;348;348;10.500;Recoleta, 3 de noviembre;MLC Propiedades;MLC Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/buenos-aires-loreto/2830013;Casa;260000000;10;3;0;336;324;9.027;Recoleta, Buenos Aires / Loreto;Cata Brochet Propiedades;Cata Brochet Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/los-estudiantes-181-recoleta/3709574;Casa;200044800;6;0;0;92;361;6.946;Recoleta, Los Estudiantes 181, Recoleta;Vivaqui Propiedades;Vivaqui Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/av-mexicoobispo-del-pozo/2643091;Casa;415000000;7;2;0;760;160;14.409;Recoleta, Av. Mexico/Obispo del Pozo;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/recoleta-region-metropolitana/3683321;Casa;67000000;2;2;1;100;70;2.326;;Jorge Rodriguez;Difusion Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/ruhue-712/2394938;Casa;334080000;4;4;1;208;177;11.600;Recoleta, Ruhue 712;Corredor Pro SpA.;Corredorpro Spa
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/lambare-1165/2990778;Casa;105000000;7;1;2;180;100;3.646;Recoleta, Lambaré 1165;MLC Propiedades;MLC Propiedades
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/recoleta-poblacion-san-marcoshuachipato-metro-dorsal/3593091;Casa;95000000;2;1;0;220;155;3.298;Recoleta, Recoleta // Poblacion San Marcos/Huachipato / Metro Dorsal;Evaristo Lillo;Evaristo Lillo
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/parque-central-272/3599027;Casa;80000000;2;1;1;144;80;2.778;Recoleta, Parque Central 272;enrique octavio bobadilla cajales;Vende Dueño/a
Recoleta;https://chilepropiedades.cl/ver-publicacion/venta-usada/recoleta/casa/barrio-patronato-loreto/3003503;Casa;270000000;8;3;0;336;324;9.374;Recoleta, Barrio Patronato /Loreto;Schumacher Propiedades;Schumacher Propiedades
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/renca-region-metropolitana/3730273;Casa;69000000;2;1;1;100;48;2.396;;Jorge Rodriguez;Difusion Propiedades
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/las-salitreras/3666151;Casa;59000000;3;1;1;81;67;2.048;Renca, Las Salitreras;Macarena Salinas Gormaz;Vende Dueño/a
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/combate-naval-1612/3670417;Casa;53000000;3;1;1;65;49;1.840;Renca, Combate Naval 1612;Macarena Salinas Gormaz;Vende Dueño/a
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/marcoleta/3674211;Casa;230000000;4;3;2;340;120;7.986;Renca, Marcoleta;Macarena Salinas Gormaz;Vende Dueño/a
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/casa-2-pisos-en-barrio-los-girasoles/3162731;Casa;80000000;3;2;0;116;76;2.778;Renca, Casa 2 Pisos en Barrio Los Girasoles;Corretajes Prosal Ltda.;Corretajes Prosal
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/calle-seis/3666165;Casa;150000000;3;2;0;384;239;5.208;Renca, Calle seis;Macarena Salinas Gormaz;Vende Dueño/a
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/renca-region-metropolitana/3683301;Casa;80000000;4;2;1;200;98;2.778;;Jorge Rodriguez;Difusion Propiedades
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/el-montijo/2741565;Casa;92000000;2;2;0;163;90;3.194;Renca, El montijo;Schumacher Propiedades;Schumacher Propiedades
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/menta-5086/3690295;Casa;85000000;4;1;1;180;172;2.951;Renca, Menta 5086;Macarena Salinas Gormaz;Vende Dueño/a
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/los-ciruelos/3670345;Casa;115000000;4;1;2;166;133;3.993;Renca, Los Ciruelos;Macarena Salinas Gormaz;Vende Dueño/a
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/pje-seis-4737/2860017;Casa;85000000;4;2;0;200;120;2.951;Renca, Pje Seis 4737;Gustavo Adolfo Hugo Palma Fuentes;Vende Dueño/a
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/caupolican-1224/3634078;Casa;96768000;5;2;0;255;150;3.360;Renca, Caupolicán 1224;Maria Leiva;Vende Dueño/a
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/nicanor-plaza/3670435;Casa;85000000;3;2;2;103;55;2.951;Renca, Nicanor Plaza;Macarena Salinas Gormaz;Vende Dueño/a
Renca;https://chilepropiedades.cl/ver-publicacion/venta-usada/renca/casa/renca-region-metropolitana/3079067;Casa;90000000;3;2;2;200;98;3.125;;Jorge Rodriguez;Difusion Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/urmeneta-01094/2809731;Casa;85000000;5;2;3;170;177;2.951;San Bernardo, Urmeneta 01094;Francisca Abarca;Francisca Abarca
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/camino-padre-hurtado-17289-cs-70/2784868;Casa;95000000;3;3;2;180;94;3.298;San Bernardo, Camino Padre Hurtado 17289, CS 70;Guillermo Bravo Zarate;Guillermo Bravo Zarate
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/casa-de-1-piso/3608822;Casa;70000000;4;1;0;483;81;2.430;San Bernardo, Casa de 1 piso;Corretajes Prosal Ltda.;Corretajes Prosal
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/padre-hurtado/3381661;Casa;262080000;3;2;4;450;140;9.100;San Bernardo, Padre Hurtado;Enrique Thuillier;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/villa-maestranza-iii/3605892;Casa;89500000;4;2;1;140;90;3.107;San Bernardo, Villa maestranza iii;Jorge Mauro Díaz;Mauro Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/pasaje-la-divina-providencia/3713562;Casa;67000000;2;1;0;148;71;2.326;San Bernardo, Pasaje  La Divina Providencia;Francisca Abarca;Francisca Abarca
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/el-quisco-850/3622174;Casa;59000000;3;1;2;180;115;2.048;San Bernardo, El Quisco 850;Andrea Atenas Aravena;AAA Corredora de Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/sta-teresa-de-tango-2305/3576471;Casa;518400000;6;5;2;5000;300;18.000;San Bernardo, Sta Teresa de Tango 2305;Camila Castillo Pinaud;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/raul-branez-1906/3667376;Casa;146000000;4;3;3;300;140;5.069;;Nicole Cristin von Bernhardi Torres;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/3186137;Casa;149000000;5;1;0;300;175;5.173;San Bernardo, San Bernardo, Región Metropolitana;Jorge Rodriguez;Difusion Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/pedro-oyarzun-821/3588712;Casa;105408000;4;3;2;180;117;3.660;San Bernardo, Pedro Oyarzún 821;Erick Marcelo Villanueva Rojas;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/casa-en-condominio-santa-filomena-de-nos/3735784;Casa;118500000;3;3;0;160;102;4.114;San Bernardo, Casa en Condominio Santa Filomena de Nos;Armacima LImitada;Armacima Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-alfonso/3609765;Casa;176227200;3;2;4;350;100;6.119;San Bernardo, San Alfonso;Gustavo Alberto Muñoz Palma;G A M P. Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/covadonga-722/2994325;Casa;169920000;2;0;0;242;115;5.900;San Bernardo, Covadonga 722;Ayelen Sepulveda Jara;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/camino-de-nos-los-morrosav-portalesautopista-central/3489767;Casa;85000000;3;3;0;153;95;2.951;San Bernardo, Camino de nos, los morros/av. Portales/autopista central;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/el-barrancon/3604532;Casa;512640000;5;5;3;5000;440;17.800;San Bernardo, El Barrancón;Gabriela Mellado V.;Zenpro Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/avenida-la-caridad/3712359;Casa;80000000;4;2;1;132;120;2.778;San Bernardo, Avenida la Caridad;Francisca Abarca;Francisca Abarca
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/autopiata-centralestacion-nos/1213620;Casa;1942358400;3;2;0;12500;200;67.443;San Bernardo, Autopiata central/Estacion Nos;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/nacimientodameyvo/3057572;Casa;152000000;3;2;0;137;139;5.277;San Bernardo, Nacimiento/Dameyvo;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/3523793;Casa;139000000;6;2;8;290;160;4.826;;Jorge Rodriguez;Difusion Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/propiedad-en-centro-de-san-bernardo/3332867;Casa;100000000;2;1;0;380;166;3.472;San Bernardo, Propiedad en centro de San Bernardo;Corretajes Prosal Ltda.;Corretajes Prosal
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/casa-de-1-piso-cercana-a-estacion-metro-tren-freire/3348430;Casa;72500000;2;1;0;194;69;2.517;San Bernardo, Casa de 1 Piso cercana a Estación Metro Tren Freire;Corretajes Prosal Ltda.;Corretajes Prosal
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/piedemonte/3711035;Casa;142560000;3;3;2;250;112;4.950;San Bernardo, Piedemonte;Evelyn Constanza Morales Martínez;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/camino-el-barranconavda-calera-de-tango-cv/3359808;Casa;512640000;5;5;0;5000;490;17.800;San Bernardo, Camino El Barrancón/Avda Calera de Tango CV;Cristian Vial Propiedades;Cristian Vial Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/roberto-paut-calderon-890/3494588;Casa;128000000;4;3;1;150;85;4.444;San Bernardo, Roberto Paut Calderón 890;Terranovapropiedades;Terranovapropiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/casa-2-pisos-en-las-palmas-de-nos/3693749;Casa;70000000;3;2;0;182;78;2.430;San Bernardo, Casa 2 Pisos en Las Palmas de Nos;Corretajes Prosal Ltda.;Corretajes Prosal
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/maule-269/3655660;Casa;120000000;4;1;2;213;93;4.166;San Bernardo, Maule 269;Juan Pablo Calderón;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/quimahue/3415676;Casa;302400000;3;2;3;1835;144;10.500;San Bernardo, Quimahue;Corredor Pro SpA.;Corredorpro Spa
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/avenida-diego-portales-oriente-1588-maestranza/2911133;Casa;125000000;4;2;2;190;100;4.340;San Bernardo, avenida diego portales oriente 1588, maestranza;ana maria martinez donoso;Carolina Martinez Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/almirante-riverolos-suspiros/2675169;Casa;109440000;3;3;0;172;92;3.800;San Bernardo, Almirante Rivero/Los Suspiros;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/maipu-colon-norte/3381616;Casa;360000000;4;3;4;570;240;12.500;San Bernardo, Maipú & Colón Norte;Enrique Thuillier;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/3348563;Casa;78000000;4;2;1;133;85;2.708;;Sandra Vargas Céspedes;Alianza Pro Gestión Inmobiliaria
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/condominio-lo-herrera-san-bernardo/3421434;Casa;296640000;5;4;4;800;230;10.300;San Bernardo, Condominio Lo Herrera, San Bernardo;Paniagua y compañia ltda;Paniagua Gestión Inmobiliaria
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/san-bernardo-region-metropolitana/3153393;Casa;91000000;4;2;2;175;125;3.160;;Sandra Vargas Céspedes;Alianza Pro Gestión Inmobiliaria
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/volcan-lanin-15044/3579858;Casa;36000000;2;1;0;40;40;1.250;San Bernardo, Volcán Lanín 15044;Erick Marcelo Villanueva Rojas;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/camino-nos-los-morrosav-portales-ote/3077848;Casa;104112000;3;3;0;151;85;3.615;San Bernardo, Camino nos los morros/av portales ote;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/condominio-cumbres-de-nos/3513759;Casa;147800000;3;3;2;160;117;5.132;San Bernardo, Condominio Cumbres de Nos;Erick Marcelo Villanueva Rojas;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/condominio-parque-balmaceda/3513793;Casa;138500000;4;3;2;181;108,9;4.809;San Bernardo, Condominio Parque Balmaceda;Contacto Properties&Home;Contacto Properties&Home
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/padre-hurtadolos-morros/3436373;Casa;155232000;3;3;0;240;110;5.390;San Bernardo, Padre Hurtado/Los Morros;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/estacion-san-bernardo/3372679;Casa;270000000;3;2;1;460;125;9.374;San Bernardo, Estación San Bernardo;PAMELA ALEJANDRA PALMA FIGUEROA;Vende Dueño/a
San Bernardo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-bernardo/casa/avenida-padre-hurtado/3660674;Casa;110000000;3;2;2;170;90;3.819;San Bernardo, Avenida Padre Hurtado;Gerald Enrique Gonzalez Cortes;Vende Dueño/a
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/francisco-de-castaneda/2838155;Casa;120000000;6;3;0;300;230;4.166;San Joaquín, Francisco de Castañeda;Cristián Espinoza F;Tzanis Propiedades
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/villa-brasil/3158491;Casa;160000000;4;2;1;225;117;5.555;San Joaquín, villa brasil;Gestión inmobiliaria;Inmobienes.
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/av-departamentalav-las-industrias/3357733;Casa;86000000;6;2;0;0;162;2.986;San Joaquín, Av departamental/av las industrias;Propiedades Centro Santiago SPA;Propiedades Centro Santiago SPA
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/juan-griego-5150/3590852;Casa;77000000;5;1;0;125;90;2.673;San Joaquín, Juan Griego 5150;fabricio flavio bello lorenzetti;rosario andrade avendaño
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/gluck/3709992;Casa;120000000;3;1;0;100;80;4.166;San Joaquín, Gluck;Novavista;Vivirpropiedades.cl
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/liszt/3697033;Casa;208000000;5;2;1;220;138;7.222;San Joaquín, Liszt;Novavista;Vivirpropiedades.cl
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/artemio-gutierrez-2453/3612327;Casa;100000000;5;1;0;200;150;3.472;San Joaquín, Artemio Gutiérrez 2453;sebastian ignacio abrigo miranda;Vende Dueño/a
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/salesianosavda-las-industrias/3572224;Casa;205000000;4;2;0;500;139;7.118;San Joaquín, Salesianos/Avda. Las Industrias;Felipe Acosta Propiedades Peñalolén;Procasa Felipe Acosta Propiedades Peñalolén
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/av-haydn-5940/2913812;Casa;150000000;4;2;0;200;163,56;5.208;San Joaquín, Av. Haydn 5940;María Fernanda;Invierte Propiedades
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/vicuna-mackennaisabel-riquelme/2658757;Casa;245000000;5;3;0;350;160;8.506;San Joaquín, Vicuña mackenna/isabel riquelme;Mauricio Pino Propiedades;Mauricio Pino Propiedades
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/las-melosas/2550080;Casa;54432000;3;1;0;86;57;1.890;San Joaquín, Las Melosas;cristian andres burgos fuentes;Vende Dueño/a
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/sierra-bella-2500/2601759;Casa;285120000;5;2;5;320;150;9.900;San Joaquín, Sierra Bella 2500;Eliana  Carmona;Vende Dueño/a
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/alcalde-pedro-alarconav-carlos-valdovinosvicuna-mackenna/2674855;Casa;106000000;4;2;0;129;80;3.680;San Joaquín, Alcalde Pedro Alarcón/Av. Carlos Valdovinos/Vicuña Mackenna;Jaime Moris Propiedades (Providencia);Jaime Moris Propiedades (Providencia)
San Joaquín;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/metro-rodrigo-de-araya-vicuna-mackennajuan-sebastian-bach-jose-ananias/3339913;Casa;437760000;6;2;0;600;360;15.200;San Joaquín, Metro Rodrigo de Araya // Vicuña Mackenna/Juan Sebastian Bach // Jose Ananias;Evaristo Lillo;Evaristo Lillo
San José de Maipo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-jose-de-maipo/casa/el-ingeniocajon-del-maipo/2787837;Casa;95000000;4;3;0;9358;122;3.298;San José de Maipo, El Ingenio/Cajón del Maipo;Alonso Baeza Rivera y Cía. Ltda.;Alonso Baeza Rivera y Cía. Ltda.
San José de Maipo;https://chilepropiedades.cl/ver-publicacion/venta-usada/san-jose-de-maipo/casa/camino-a-lagunillas/3118624;Casa;127000000;3;1;6;30000;200;4.409;San José de Maipo, Camino A Lagunillas;De La Barrera Propiedades;De La Barrera Propiedades
