Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
107,5,52,266634609,8998405233,6881425746,5740847165,Watermelon
103,16,49,2406731461,8164075303,6915717008,5175212401,Watermelon
101,20,48,246774157,8275411437,6206247494,5705709413,Watermelon
85,25,47,2611440416,8764081095,629542477,5848160844,Watermelon
84,7,51,2681530456,8765694462,6399669044,5574073582,Watermelon
102,28,54,2515623099,8027525115,6862157042,5549541453,Watermelon
98,25,52,252801372,8315393658,6224066378,4929456609,Watermelon
97,25,50,2622005978,8090127035,6093814669,4908553937,Watermelon
90,16,45,2492093261,8061750795,6291540278,5055710813,Watermelon
95,12,46,2621667586,8101009354,632281728,5465423596,Watermelon
82,23,49,2681383586,8721986949,6873283991,5170497792,Watermelon
82,25,51,2431334971,8747409052,6074209622,4811248366,Watermelon
110,28,46,2429105004,8804541346,649889585,5126046418,Watermelon
118,21,51,2442998931,8633904774,6678805092,4858241822,Watermelon
120,20,45,2566576039,886984228,6114128685,5422722466,Watermelon
91,7,52,2507803672,8346230461,6405054243,5639962921,Watermelon
81,6,55,2488910524,8587059083,6110142735,5170699144,Watermelon
101,13,54,2542900869,8291481799,6828982708,5634144589,Watermelon
101,17,55,2437118217,871269128,6451499764,4463907691,Watermelon
111,6,53,264930645,8859143088,6313512999,4606382209,Watermelon
107,10,49,2583202912,8900481725,6755192025,4524690619,Watermelon
115,11,46,2441592661,8939655519,6623167177,4032161859,Watermelon
84,25,52,2437190239,812514818,612532356,4420899581,Watermelon
120,7,47,2424782473,8303687902,6653867608,547657624,Watermelon
91,12,46,2464458469,8549938185,6343942518,4831219031,Watermelon
89,22,52,2489681131,8610782926,6217300786,5314626213,Watermelon
113,19,46,2541864024,8112122989,6286387658,4952320689,Watermelon
97,22,50,2626028739,8614585891,67698938,5897878791,Watermelon
117,30,50,2490123934,8720772913,6744966312,4659207341,Watermelon
90,14,52,2484740848,8920454622,6391858432,5967927244,Watermelon
104,23,47,2698212846,8670068316,6770434148,4291292205,Watermelon
81,16,45,2690435747,8625426228,6727468157,5975980023,Watermelon
88,5,47,2586475496,8667468041,6662244646,4116554802,Watermelon
92,7,45,2670607759,8114149505,6944640222,5151033554,Watermelon
81,18,50,2644019475,8091934337,6507110986,4781847573,Watermelon
111,5,55,26283443,8442478917,6520663422,5078669728,Watermelon
108,23,51,2684366082,8385039964,6106500787,40228644,Watermelon
113,30,50,2603967219,839862443,6277484043,4387712348,Watermelon
83,10,53,2492994759,8500802358,6195142279,4875859458,Watermelon
101,11,51,2550736962,8424340241,6792035575,442068997,Watermelon
114,21,55,254438391,879392312,6472756256,5751549686,Watermelon
99,6,45,2612588914,865507939,6000975617,4071210074,Watermelon
92,20,55,2510474753,875267616,6587791262,5926519444,Watermelon
92,7,48,2627520631,8663249555,6956508826,5438748495,Watermelon
91,24,55,2627061608,8309194521,6259086583,4676837499,Watermelon
110,21,54,2673690828,8782430156,6747537642,4746447019,Watermelon
112,25,51,2504746944,855667282,6932537231,5672496677,Watermelon
89,25,54,2469368934,8556967628,6353107393,4899390828,Watermelon
100,10,53,2454356968,8460808277,6211748957,4200660251,Watermelon
83,22,54,2589762315,8196664832,6277245254,5449960057,Watermelon
95,14,50,266333118,8431756844,6560443519,5631866159,Watermelon
119,30,49,2535794749,8045846265,6903020221,4772078245,Watermelon
97,12,47,2528784623,8963667876,6765094964,5828697664,Watermelon
110,7,45,2663838589,8469546874,6189213927,4832428609,Watermelon
96,18,50,253310446,8430533791,6904241707,4153218699,Watermelon
83,23,55,2689750174,8389241484,6463271076,4397193745,Watermelon
120,24,47,2698603693,894138489,6260838965,5854876687,Watermelon
115,17,55,2757826922,9411878202,6776533055,2808253201,Muskmelon
114,27,48,2782054812,9303555162,6528404378,2632405487,Muskmelon
101,25,52,2909910406,9422237826,6750145572,2252497327,Muskmelon
118,18,52,2804943594,9083130708,6562832807,2076223014,Muskmelon
95,26,45,2991690582,9455695552,6117530021,2816057247,Muskmelon
81,25,49,2986895762,9325103208,6076459669,2626243014,Muskmelon
117,24,53,2917220859,9221405224,6293486295,2130290472,Muskmelon
114,30,51,2924908541,9006998135,6069171847,2593496537,Muskmelon
113,6,52,2776317235,9035567642,6740983646,2521609113,Muskmelon
108,26,52,2882629037,9426765349,6201797639,2623838511,Muskmelon
81,30,48,2852379742,9209688432,6041027474,2986681385,Muskmelon
115,9,52,2906785065,9097685539,6019372459,291194739,Muskmelon
83,7,45,2908417927,9073891887,6704104127,2533014238,Muskmelon
84,21,55,2847090661,9479453182,6494251024,2108484101,Muskmelon
109,26,45,2827973674,9038971208,6224535449,2158992507,Muskmelon
95,27,55,2847212559,9121322065,6160414414,2088620369,Muskmelon
119,5,55,2968846716,9430111601,6168757984,2683924845,Muskmelon
110,14,51,2702415146,9166737633,6085444691,2126034986,Muskmelon
82,18,48,2909588297,9416748386,6159050816,2670581328,Muskmelon
87,14,48,2969238699,9258862544,6606033244,291102594,Muskmelon
85,9,53,2820619412,9286798698,6447662945,2878654515,Muskmelon
100,6,53,2905248036,9392217834,6105909623,2366620626,Muskmelon
107,12,46,2957240298,9361870344,6559763394,2756918621,Muskmelon
91,13,47,2910968327,9243510994,614410903,2795602304,Muskmelon
102,25,50,2820480805,9291440379,6099662369,2036001144,Muskmelon
117,25,53,2911858526,9212543021,6413927319,2452020164,Muskmelon
85,21,52,2962800691,9010051615,6075144116,2369586761,Muskmelon
104,25,55,2981196601,9036881284,6123802502,2268766503,Muskmelon
102,24,54,2772338349,9093897939,6698468621,2281863447,Muskmelon
116,25,50,2926092798,9292367701,6088885814,2870627683,Muskmelon
100,17,48,2972791119,9429753295,6367800632,2652364146,Muskmelon
110,25,54,2891105641,9078413842,6425930938,2344398467,Muskmelon
104,25,51,2896361426,9388482153,6469983276,2356130173,Muskmelon
107,11,54,2859052369,9133617236,6094016338,2944008034,Muskmelon
98,26,52,2733897716,9069759008,6150090899,2869113835,Muskmelon
88,17,52,2990415889,9075284363,6646962425,2537828397,Muskmelon
87,25,46,2742711692,9002696201,6379690748,217508774,Muskmelon
120,8,46,2955657523,9070937262,6732834334,2836535596,Muskmelon
95,13,46,2984070774,9376312893,6126019932,2328207838,Muskmelon
108,22,47,2853545677,9172742702,6161123579,251290048,Muskmelon
82,13,52,2711535046,9486907886,6442810053,2651924782,Muskmelon
120,23,55,2784492803,9160666594,6732049075,2647844429,Muskmelon
110,22,47,2903157242,9182172592,6243673725,2493861254,Muskmelon
95,23,45,2782424457,9056698742,6266208727,2119014526,Muskmelon
106,10,49,2772653142,9200687531,6350623739,2021126747,Muskmelon
99,12,52,2869708334,9430759855,6002927293,2221807088,Muskmelon
106,20,51,2973019662,9097015715,6342573112,2049035619,Muskmelon
83,11,53,2954097171,9291778307,6163921248,219653077,Muskmelon
117,19,55,2880311922,9178336933,6121745389,2516359891,Muskmelon
98,26,49,2729035669,9053330091,6130160473,2349535234,Muskmelon
113,20,48,2746583649,9487679041,6440584681,2727899847,Muskmelon
101,17,47,2949401389,9472981338,6185053234,2630820876,Muskmelon
98,7,45,2779161808,9251054946,6157724816,2685422624,Muskmelon
93,22,48,2912533739,9152291141,6776987974,2190440445,Muskmelon
95,21,47,2793114233,9356161439,6431970877,2066127836,Muskmelon
109,12,48,2945771748,9212534736,6708743843,2076212031,Muskmelon
118,12,47,2796872279,9217444796,6010739645,2894766949,Muskmelon
100,14,49,2948882958,9107574233,6365956658,2601909355,Muskmelon
89,9,47,2947156259,9077069618,6668382766,2875226067,Muskmelon
95,16,46,270767265,9014362622,674669542,244514648,Muskmelon
95,7,45,2730008597,9080015308,6031665834,2509484511,Muskmelon
87,6,45,2982729394,9079007335,640077205,2284203589,Muskmelon
93,20,50,2993061247,9322980899,6448792689,2434814338,Muskmelon
84,29,49,2994349168,9390741192,6251420275,2039020503,Muskmelon
111,5,47,2803306461,9147355778,6274452811,2117924769,Muskmelon
111,5,52,298843055,940371147,6135996372,210000988,Muskmelon
111,15,54,277058373,9291185695,6194090172,2206207161,Muskmelon
89,11,47,2978714005,9465343534,6327822962,278659442,Muskmelon
110,15,48,2857819995,9286597437,6212567211,275987178,Muskmelon
95,30,52,2948069921,9033698678,6640470863,260365768,Muskmelon
115,12,52,2751492243,9496218673,6685553129,2101796432,Muskmelon
120,25,50,2805457761,9481637388,6327210469,2184869328,Muskmelon
102,11,45,2903167341,9312603235,635544263,2415591199,Muskmelon
94,5,55,285854649,9189216849,6085682344,2688372572,Muskmelon
84,18,46,2708808014,9342402083,6781050373,2532159689,Muskmelon
107,22,54,2799611732,9084660317,6630301421,2161893763,Muskmelon
80,18,52,2787317436,9114849627,6484799661,2405207925,Muskmelon
86,18,45,2896586565,9071832938,6566759102,2225838137,Muskmelon
113,28,48,2887726019,9248839665,6170520518,2444267592,Muskmelon
115,18,53,2917052093,9419790371,6012480351,2206994464,Muskmelon
82,20,54,2934033587,9001506395,6541150335,2144532907,Muskmelon
98,22,47,2907265321,9191533173,6341400922,2883568362,Muskmelon
117,25,54,2868275966,9250969311,6150686364,2911187663,Muskmelon
83,15,49,2892705913,9139356832,6438008153,2320076686,Muskmelon
120,16,51,2799901833,9164193051,6547041903,2328618248,Muskmelon
111,5,50,2759350075,9179742953,6399891457,2484266123,Muskmelon
85,21,47,2987331077,9060932469,6186770318,2469720481,Muskmelon
90,23,54,2855852465,9045773041,6159020864,2726588346,Muskmelon
99,29,55,2919378695,9146241065,6660954816,2648240255,Muskmelon
102,11,47,2798780984,9278226196,6504906979,2714509034,Muskmelon
80,18,51,2805380704,9181758779,6706053225,2076582087,Muskmelon
87,21,52,273506296,942911951,6067665498,2721244021,Muskmelon
114,8,52,2934081108,945513539,6419083092,2822908103,Muskmelon
99,6,46,2861475136,9422253035,639637861,2898574189,Muskmelon
89,25,50,2704863538,9134685096,6375923383,2508146686,Muskmelon
96,13,55,295275305,9457459443,6700337732,2113545688,Muskmelon
82,26,47,2850416396,9346806467,6565312653,2420007242,Muskmelon
106,21,52,2889578588,9478993038,6286515359,230362503,Muskmelon
90,15,52,2704927452,913821731,6448061578,2365747461,Muskmelon
106,16,54,2896017885,9169532178,6585872508,247458198,Muskmelon
24,128,196,2275088787,9069489172,5521466996,1104317855,Apple
7,144,197,238494014,9434814995,6133220586,1140512495,Apple
14,128,205,2260800988,9458900601,6226289556,1160396587,Apple
8,120,201,2118667419,9113435689,6321152192,122233323,Apple
20,129,201,2341044706,9169913296,5587905967,1160777931,Apple
32,137,204,2286006627,9312859895,5824151693,1177296726,Apple
27,139,205,2248403042,9340819246,5772179946,1055473627,Apple
0,123,205,2202775403,9296129462,5790993052,1211349176,Apple
22,144,196,2191191314,9168748063,6499226821,1170761277,Apple
1,124,199,2371059131,9327392415,5658473817,1126676589,Apple
30,122,197,2137784654,9272043743,5573241391,1061417017,Apple
29,121,196,2284852833,9432130209,6079497202,1235977843,Apple
13,126,204,231094265,9279630809,6383180271,108183792,Apple
9,139,199,2325230817,9454128292,5867420996,1053558408,Apple
0,133,200,2367287749,904935574,5708418722,1042298028,Apple
30,143,199,2376881552,9059810302,57983508,1022648546,Apple
36,140,198,2334386401,9147684705,628188384,1044267991,Apple
37,137,199,2263946441,9018451645,5697945522,1083405879,Apple
33,121,203,2245696744,9476285385,5605934087,1148407725,Apple
7,144,195,2296388477,9358065995,585648105,1046472986,Apple
35,128,205,2107273439,9356585985,6041053829,1078737015,Apple
29,128,198,2244075021,9270785115,5685062404,1214977331,Apple
2,143,196,2271271308,9045261746,5669489065,1098852597,Apple
34,140,198,2170416965,9344006288,5751707342,1151781396,Apple
29,144,204,2243324518,9248667725,5800448951,1191025189,Apple
32,141,203,2125941052,9284416234,5821347769,1090658471,Apple
13,144,197,229215706,9489613443,628022267,1056941544,Apple
25,143,198,2281212536,9151861705,6027314401,107855225,Apple
9,137,200,2112152071,906878768,5636687393,1028017203,Apple
6,144,198,2111478672,9031528693,5559363609,1045086618,Apple
37,126,196,2359997268,9097597665,5596449493,1071728191,Apple
2,120,203,2312652652,9471203306,5893492999,1086211833,Apple
11,143,197,2298458907,933204487,5875718516,1221952483,Apple
10,141,201,2212659387,9097818277,6386021424,1045412275,Apple
24,142,202,2253779727,9148135786,5710819862,1018474768,Apple
23,138,195,2249095104,9170292746,5795985716,1243915101,Apple
18,125,204,2235548159,9447811755,6046673619,1167366261,Apple
13,121,196,2220700989,9350574163,6443382913,1201593771,Apple
26,122,202,2244516988,9473763514,5617227184,1071843273,Apple
28,123,202,2276643029,9212438519,6442289294,1204359949,Apple
26,121,201,2219109412,9002575116,6162034371,1123126628,Apple
21,137,196,236119202,9170293849,5812781806,1235900822,Apple
21,135,198,2386087054,9492048112,5765015126,1050241329,Apple
5,144,205,2142177231,9262665309,6184922574,1028045658,Apple
2,123,205,2236629253,9078572467,5739652177,1249831618,Apple
15,133,199,2399686172,9161001707,5824778636,1176102915,Apple
31,130,198,2180129837,9273446667,5554823557,1200586671,Apple
25,143,200,2380436344,9280441624,6024248787,1006192543,Apple
16,143,204,2371475278,9153331177,5631333387,1218961665,Apple
19,122,202,2334467359,9037981478,5811975094,1128954016,Apple
10,125,196,2231253665,9003577124,5730557448,1130688155,Apple
20,139,202,2350201428,9221083961,566999105,1079868949,Apple
28,123,198,2346260321,9145665004,5682751473,1117763395,Apple
28,136,200,2306204373,9239544055,6245858905,1147399101,Apple
2,131,199,2247420512,9122759742,6017370134,1242179699,Apple
2,140,197,2269780133,9282223419,553456749,1050508234,Apple
27,138,201,2366682067,9390191078,5952367662,1054004751,Apple
30,127,204,2250050273,9245878335,6126436584,1009343903,Apple
32,145,203,2383053666,9084422164,6406818518,1095966791,Apple
29,139,205,2364142354,9374461474,6155939453,1166912176,Apple
26,126,195,2141363812,9299124545,5878568981,1183979065,Apple
40,136,202,2285267372,945764581,5935336308,1175314026,Apple
6,124,200,2298208095,9384505029,5971332179,1095852253,Apple
35,138,200,2119909519,9080819418,567130617,1036838922,Apple
17,136,196,2387192332,9049939035,5882155988,1030548094,Apple
33,134,205,210365275,9433919546,608551916,1147412734,Apple
16,143,197,2261711614,9351978375,590402645,1169256766,Apple
27,120,200,2145278675,9074531921,6110218826,1167036582,Apple
29,145,205,2281227579,9212992101,6212302608,1093383552,Apple
3,141,197,2198141856,9112719303,6142803397,1154789148,Apple
15,123,204,2252709326,9254780429,6365972688,1153830068,Apple
5,136,195,2235628673,9192360477,6264202804,1077697413,Apple
10,136,204,2119852186,9215595143,6276198595,1058554351,Apple
7,141,195,238812458,9345067555,5514253142,1049116663,Apple
2,129,201,2278234161,9436803516,5682343744,1221449949,Apple
29,138,197,2219055385,9243764169,5830892252,1216622761,Apple
30,137,200,2291430043,9070475565,5603413172,1186044645,Apple
29,132,204,2308950736,9022507299,60967531,1082166601,Apple
14,139,197,2172484506,9283975602,6056529526,1216961761,Apple
18,125,203,2244307715,9159234006,6160267496,1025565807,Apple
33,143,204,211316077,9195769858,5814434775,1225391946,Apple
40,144,196,2271750705,9225479855,5987262638,1070289866,Apple
9,143,197,2375033085,9288160462,5570020684,1176602827,Apple
38,135,203,2376121837,93661643,5965551311,100825956,Apple
28,130,196,2213450646,9467695747,6062356467,1129203223,Apple
35,142,203,2117089176,9023730166,5895319002,1236495149,Apple
12,129,205,2236238282,9115761594,6119432215,1186832725,Apple
1,135,203,2277856513,9270124029,5624203283,1137759219,Apple
0,145,205,2122503442,9009877774,552078314,1139760462,Apple
31,121,201,2315791104,9034396882,5731535258,110712841,Apple
35,131,203,2242776057,9391722423,5893490899,1027230739,Apple
29,140,195,2364082979,9095257927,5560521058,1167431319,Apple
33,138,198,2229423493,9069033986,6222390798,1227418744,Apple
14,140,197,2335225078,9090054697,6071255131,1130381382,Apple
35,145,195,2203911546,9458075845,6231950009,1109804014,Apple
40,120,197,2380593812,9248879468,5889480679,1196335548,Apple
25,132,198,2231944084,9085174383,5732757516,1001173443,Apple
31,137,196,2214464104,9382567435,6400321212,1206310784,Apple
36,144,196,2365167552,9450528753,6496934492,1153611268,Apple
10,140,197,2216939473,9027185592,6229498836,1244683112,Apple
22,30,12,1578144173,9251077745,6354006744,119035002,Orange
37,6,13,2603097313,9150819306,7511755068,1012847738,Orange
27,13,6,1336050601,9135608208,7335158382,1112266885,Orange
7,16,9,1887957654,9204304496,7813916603,1146659511,Orange
20,7,9,2947741671,9157802915,7129136941,1111727497,Orange
26,27,10,2806903173,9291487288,6079998496,1141339416,Orange
5,23,15,2566901098,9204670813,7408939392,1125424199,Orange
0,18,14,2977149434,9200719952,7207991261,1144161786,Orange
39,24,14,3055472573,9090343769,7189259647,1060711985,Orange
13,23,6,2396147583,9026408017,7365338111,1026958703,Orange
21,17,15,2398289638,915473145,7455991072,1184901697,Orange
33,12,8,2526052689,9031153735,6822282114,1173695296,Orange
6,9,12,3108368929,9014362642,7028746406,1096894658,Orange
19,7,10,1478003032,9122062116,6118430299,1001961762,Orange
24,18,6,2656608303,9445239715,6285312759,1163796525,Orange
9,11,8,2485903405,9439000473,6559236744,1117803734,Orange
31,8,7,3451465139,9363812684,7163245982,1035684926,Orange
22,17,5,2412188673,9072351622,6945562889,102835632,Orange
13,5,8,2385340379,9010522549,7474710503,103923226,Orange
16,8,9,2460297538,9128408653,7601189843,1112948115,Orange
4,13,6,1563211033,9425966183,7561143224,1014705704,Orange
0,25,14,1933516809,9197978938,6361671475,116450422,Orange
8,7,10,282620488,9198317355,6929216014,1052132259,Orange
4,23,5,2267594476,9336348717,7477935216,1103332655,Orange
33,14,8,2103200078,929641969,7684420446,1106823944,Orange
30,7,15,3323453301,9106053924,7825531916,1157659902,Orange
21,29,12,2230318989,9215987039,6438668989,1173688104,Orange
11,14,5,1150322938,948933184,6946354724,1155683776,Orange
9,8,15,1434320488,9435734702,7994465371,1102223123,Orange
5,18,14,331056981,9348447453,7434118807,1191709113,Orange
29,25,14,3049183837,904582865,7781988584,1133302105,Orange
33,12,15,3025578031,9203272799,6052318465,1167173125,Orange
8,16,6,1222816189,9026457428,7106650373,1084161706,Orange
15,14,8,1001081312,9022399223,622094286,1193941064,Orange
16,7,8,2279196751,9060901895,6420457311,1165084074,Orange
0,12,7,2018432263,9065458473,6969249676,1168130969,Orange
5,25,6,3072119881,9401331956,6011302181,1068118019,Orange
6,8,11,2435590861,9239651663,6600948788,1196946577,Orange
10,5,5,2121306973,9135349216,7817846496,1129834361,Orange
1,17,6,1078689755,9138411917,68198271,1175293447,Orange
1,30,10,1189925671,9134663797,7291405641,1035771468,Orange
0,23,15,2256664172,9337488907,7598729065,1098585753,Orange
24,27,9,1886883219,9324688124,6157135092,1193936976,Orange
36,11,13,1734083741,9304897191,71917274,1127194284,Orange
40,21,8,3490665289,9287820148,7418761774,1021906333,Orange
40,22,6,2453610067,9190997228,6488221135,1159787989,Orange
32,18,13,138377282,9174780462,6044167236,1079873218,Orange
9,10,10,223551049,9352211892,6010391864,1015164589,Orange
13,16,8,3474004942,9312316972,6949838549,1001967854,Orange
15,9,11,1154785707,9414861001,7907956251,1088289171,Orange
29,11,5,2313338811,9194670335,7639788459,1044224145,Orange
1,15,9,2998364695,9455239717,753350946,1153560318,Orange
18,5,11,2087947369,9093756231,6251586885,1024550786,Orange
14,22,9,1724944623,9113772765,6543191814,1125090516,Orange
33,15,7,1583388699,9168293851,7651225301,1097571416,Orange
4,6,7,2301014302,9111764246,6708889665,1126738296,Orange
17,16,14,1639624284,9218151927,6625538653,102944161,Orange
12,20,10,2445132792,9310527686,6528354932,1094711098,Orange
34,29,8,3187859192,9115248149,6450640306,1053437825,Orange
39,28,10,3134920143,9148247612,7181907673,1091549823,Orange
31,25,12,1805142392,9003969587,7016482298,1117793889,Orange
12,6,8,3084835031,9286773675,6388617138,1074142681,Orange
12,29,13,2245616931,9152781832,757125447,1180069295,Orange
26,11,11,1370319166,9095589386,7609348255,1062944879,Orange
19,24,15,2048954522,9372485075,7137136973,1118391951,Orange
39,21,9,1320844373,9402769434,6354022554,1062696156,Orange
16,29,13,3231944397,9367804556,6196907944,1176236473,Orange
36,29,13,2068185224,9091510525,7829507245,1097513927,Orange
37,23,12,3152675982,9050621806,6395258356,1131169398,Orange
39,9,15,2535467646,9181183218,7992041984,1167555937,Orange
31,5,14,1766545409,9169865887,6583411671,1106857506,Orange
18,12,8,1259093977,9181668769,6206053072,1193916718,Orange
20,20,10,1186631922,9368394562,6976997772,106060149,Orange
5,8,5,1103367937,9222706805,6562594972,1127715925,Orange
20,8,12,252990432,9496419851,7260416405,1179733424,Orange
25,21,11,3223797837,9015406807,6460044778,1047052254,Orange
14,19,14,1768408797,9435815354,6699164936,1080638166,Orange
37,18,12,102708877,9019147747,7401121811,1066955204,Orange
26,15,6,1722034507,9478797376,6912033409,1080054343,Orange
13,22,5,19667056,9050096668,7764040111,1001737964,Orange
32,25,9,1035609594,9375652041,7796034006,1011456947,Orange
19,7,9,27255435,9171369387,6969883483,101139435,Orange
28,7,9,345917846,9213229786,6730757538,1155650287,Orange
24,30,11,3239523995,9451768464,6601395755,11325373,Orange
7,17,10,1016431299,9122320999,6465913274,106362551,Orange
18,23,8,2149118657,9343949693,641354791,1014819888,Orange
7,20,12,1653460397,9476759975,6475275337,1100447896,Orange
20,23,11,318520694,9012220323,6407715561,1099455062,Orange
18,14,11,2804799508,9000621688,6550814117,1171311498,Orange
34,11,10,3175048899,9459551226,736220835,1151989301,Orange
20,29,10,2907412717,9327189064,736549204,1007896871,Orange
37,24,13,1914381903,9071037456,78546243,1080230792,Orange
12,8,10,1614820285,914448027,7995848977,1074287664,Orange
34,10,14,3405296914,9205811721,6725600855,1168020848,Orange
6,13,9,3451423957,9056151463,7786725333,1183271968,Orange
27,30,5,3271748548,9054608254,7656978112,113328978,Orange
13,8,12,2516296632,9254736032,7105904818,1143117197,Orange
6,7,7,2768167318,9447316879,7199106204,1139995146,Orange
40,17,15,2135093384,909492967,7871063004,1070862095,Orange
31,26,9,1169894639,9325638873,7566165721,1032005992,Orange
61,68,50,3521462816,9149725058,6793245417,2430745066,Papaya
58,46,45,4239413392,9079028064,6576261427,8846607497,Papaya
45,47,55,384191628,9114220381,6751452932,1192653877,Papaya
39,65,53,3533294932,9211508608,6560743093,2356133585,Papaya
31,68,45,4292325255,9007600528,6938313356,1962408242,Papaya
70,68,45,3383508569,9285470152,6991626158,2034044028,Papaya
68,62,50,3320258348,9276437927,6977700268,1975282582,Papaya
34,65,47,2348546973,9371043692,6833768535,1917760562,Papaya
38,68,54,2933710543,9081781439,6739170045,2020572747,Papaya
69,64,47,4021199348,9450766912,6993473247,1866762324,Papaya
58,51,47,4213473976,9170445386,6757470637,197402901,Papaya
59,47,53,3286316618,914618874,6850663232,47271547,Papaya
44,64,54,2980744318,9138048469,674274935,2327046126,Papaya
56,57,48,3156213762,930484859,6506120752,6362250788,Papaya
69,60,54,3632268069,9306134398,698992719,1411736926,Papaya
56,58,49,3713165026,9460761797,669215564,1724788062,Papaya
49,55,53,384418717,9363739039,6544029776,7771566883,Papaya
38,51,52,3266160599,9078931681,6927803911,7885085502,Papaya
54,65,47,2792765919,9155594211,6721835879,1499107557,Papaya
57,57,51,3901793345,9148815629,699223441,1058841531,Papaya
39,52,53,3251247398,9465904123,6704204398,5107048113,Papaya
58,67,45,3872382798,9172514851,6702424548,6262377075,Papaya
61,64,52,4330204933,9283405443,6641098708,110562229,Papaya
34,62,55,2758548913,9072526502,6585346229,2385008779,Papaya
31,48,45,4078881819,9290951393,6563134737,1327923586,Papaya
47,46,52,2319451074,9140301608,6502289473,2063999208,Papaya
32,68,52,3268067385,9261715632,6800321319,2488592986,Papaya
36,59,46,3428879307,9361082872,6721130543,1272509777,Papaya
61,51,51,3930050027,9416193416,6574677594,1209512466,Papaya
70,54,46,3973149053,9112220596,6919342407,1227628653,Papaya
44,56,49,3923342464,9125589286,6519779583,644478499,Papaya
34,68,51,2734734861,9417756725,6687088098,4035153141,Papaya
50,59,47,4076998685,9209278584,6747975732,2098678411,Papaya
39,70,52,2626559543,9079668055,665149129,5949373381,Papaya
34,61,49,2812971499,933210737,6502675132,1178201907,Papaya
44,60,55,342804607,9055561637,6825371185,9854047745,Papaya
31,62,52,337960155,9300754254,699104104,182026807,Papaya
65,62,51,3153243779,9087394933,6511624841,2070735119,Papaya
44,57,53,4230495821,9051431779,693172108,74876786,Papaya
50,47,48,2463676897,9061964344,6712772333,2182299187,Papaya
43,50,48,2828222883,9137059792,663016515,1792720807,Papaya
60,46,53,2448620746,9298254537,6761953186,18349095,Papaya
70,68,55,4284609252,9463548176,6691202286,788099639,Papaya
59,62,52,4367549305,9310887229,6608667684,1038235658,Papaya
60,58,51,4207213781,9292203105,6840802254,1657412972,Papaya
42,60,47,3346873719,9212746225,6834808348,1368277041,Papaya
35,66,47,317018373,9166232213,6953439161,4883810592,Papaya
34,65,48,4141968393,9003863107,6665024508,1993096432,Papaya
36,54,46,4254744013,9494482086,6662875839,2144103848,Papaya
39,64,52,2891842453,9463676767,6678695788,6368794608,Papaya
37,52,47,4308022702,9390305729,654277684,2118529059,Papaya
33,47,46,2920300896,9396834049,6839443833,2094083305,Papaya
34,48,48,4104224355,9137258067,6805277038,181527598,Papaya
49,54,50,2562446619,9318240298,6762522087,9726336657,Papaya
40,65,49,3532876402,9106138506,6678449318,1639069365,Papaya
68,52,49,2442561272,9227749066,6577192175,6335298768,Papaya
50,46,52,3118298415,9021646909,6734005648,5401872359,Papaya
65,63,50,3188342554,913256535,6524459342,7927201575,Papaya
40,49,47,4293368602,911756748,6501521192,2463613268,Papaya
42,53,48,2311407669,9431994776,6758479569,2315153161,Papaya
49,55,51,2487212063,9390560147,6676578778,1351694525,Papaya
59,62,49,4336051537,9335191636,6941496806,114778071,Papaya
63,58,47,2683054058,9075379971,6864143752,1446656444,Papaya
70,65,52,3042012134,9312659793,6583528529,7595295,Papaya
63,50,52,2864555584,9322642604,6751747609,1158163936,Papaya
40,64,47,3250037548,9347888842,6893509446,7173759526,Papaya
63,58,50,4303714283,946428898,6720744449,415856585,Papaya
45,58,49,3010773379,9034546355,6827812549,7524521981,Papaya
66,69,47,2369212243,9361055571,6912299695,8753393983,Papaya
54,67,52,3567667332,9330641944,6586107335,1413381168,Papaya
69,67,52,2771948962,9443877142,6827305908,8283061083,Papaya
67,68,49,3526824831,9238282957,6821774589,1498488208,Papaya
45,57,47,2316855863,9078821158,6656458831,1616892093,Papaya
56,50,52,3308706051,9225197542,6770384816,881300769,Papaya
70,50,53,374620912,9044967809,6933809743,1723458448,Papaya
44,47,45,3873218907,9473613484,6579441304,218142147,Papaya
50,60,47,3257720726,9274889453,692791761,937942847,Papaya
52,51,53,3838231475,9310378595,6985804083,2102735346,Papaya
35,68,45,4293605359,9009448142,6612429546,2348466111,Papaya
68,69,52,2565492304,9274501561,6813383387,5295477913,Papaya
32,55,52,3758899717,9199740365,69677596,1596577388,Papaya
32,55,51,2960718808,9315642801,657398033,6268710535,Papaya
48,62,47,2534756111,9302871078,6803094965,1744012337,Papaya
39,69,53,259300384,9302357765,6964955435,2418202079,Papaya
49,61,45,3276795887,9457377401,6764213299,2404795923,Papaya
48,57,54,2902328049,9020396783,6617703178,1268069869,Papaya
69,66,49,4000439101,9017015833,652711001,9211877372,Papaya
53,55,55,3332315744,9125271223,6709668804,234496633,Papaya
38,61,52,3122790131,9494021378,6620729882,4644279118,Papaya
57,64,55,2668386496,929585411,6583760499,6250689682,Papaya
51,57,55,2470528368,9014732171,6676407337,1084103158,Papaya
56,65,45,382016825,9397379963,6751298936,2180908814,Papaya
54,66,52,3656769731,9379503425,6867554147,1044218596,Papaya
58,55,47,2605375792,9369111672,6742490027,2406863901,Papaya
68,70,54,3129986342,9276039164,6986228647,5477830202,Papaya
42,59,55,4010207731,9435110201,6979102243,1491199989,Papaya
